time,timemax,Amax,beta0,beta1,beta2,beta3,beta4,beta5,a0,Ls,alpha,C
2014-03-07,2014-03-07 20:04:01.008000,-16.8290,1023.5600,1.2010,69.6390,48.1180,110.3030,113.9820,,,,
2014-03-08,2014-03-08 16:40:01.008000,-19.5550,1023.5420,1.2010,69.4930,45.6100,110.2990,110.0660,,,,
2014-03-09,2014-03-09 16:46:01.008000,-31.8090,1023.5390,1.2030,71.4840,45.4440,110.2900,112.7860,,,,
2014-03-10,2014-03-10 23:52:01.008000,25.7360,1023.4980,1.2030,70.3530,45.1460,110.2720,106.9960,,,,
2014-03-11,2014-03-11 05:24:01.008000,-23.2590,1023.4640,1.2030,68.1530,43.0900,110.2800,99.4250,,,,
2014-03-12,2014-03-12 00:12:01.008000,21.3410,1023.4290,1.2030,67.0350,41.1620,110.3340,93.2620,,,,
2014-03-13,2014-03-13 22:16:01.008000,-26.9070,1023.4510,1.2040,68.5620,39.9480,110.3010,96.7060,,,,
2014-03-14,2014-03-14 03:42:01.008000,-25.0810,1023.4070,1.2040,66.5630,41.2930,110.3380,94.0280,,,,
2014-03-15,2014-03-15 22:22:01.008000,-27.0990,1023.4220,1.2030,67.6340,41.2150,110.3430,96.9000,,,,
2014-03-16,2014-03-16 10:56:01.008000,-23.6000,1023.3690,1.2040,64.5930,40.1120,110.3120,90.8570,,,,
2014-03-17,2014-03-17 23:08:01.008000,-24.0440,1023.3780,1.2020,65.2770,41.5040,110.2970,92.5440,,,,
2014-03-18,2014-03-18 00:08:01.008000,-25.6730,1023.3860,1.2060,66.4800,42.2800,110.2620,94.9120,,,,
2014-03-19,2014-03-19 01:14:01.008000,-21.8580,1023.3910,1.2040,66.4380,41.1430,110.2760,93.9780,,,,
2014-03-20,2014-03-20 00:04:01.008000,17.7570,1023.3690,1.2030,64.9670,41.1230,110.3000,91.2200,,,,
2014-03-21,2014-03-21 06:54:01.008000,-17.5450,1023.3700,1.2020,66.0860,43.1250,110.3080,92.1860,,,,
2014-03-22,2014-03-22 17:22:01.008000,-20.7930,1023.2690,1.2040,59.3970,46.3170,110.3280,84.7250,,,,
2014-03-23,2014-03-23 15:10:01.008000,-19.1350,1023.1680,1.2030,54.0230,47.6040,110.2920,84.1460,,,,
2014-03-24,2014-03-24 17:34:01.008000,25.7460,1023.1150,1.2000,49.5480,48.7480,110.3210,81.0860,,,,
2014-03-25,2014-03-25 06:16:01.008000,29.3900,1023.1640,1.2020,50.7760,49.5330,110.2820,87.3790,,,,
2014-03-26,2014-03-26 06:02:01.008000,28.8910,1023.2450,1.2010,56.0650,49.8100,110.3650,95.2280,,,,
2014-03-27,2014-03-27 00:30:01.008000,21.6260,1023.2300,1.2000,57.2650,46.3410,110.3170,98.3240,,,,
2014-03-28,2014-03-28 10:50:01.008000,-19.9770,1023.1650,1.1990,52.8520,41.6700,110.3370,90.8920,,,,
2014-03-29,2014-03-29 09:44:01.008000,-24.8950,1023.1190,1.2010,49.1190,43.6600,110.3240,91.1160,,,,
2014-03-30,2014-03-30 23:38:01.008000,-22.2500,1023.1190,1.1990,48.4930,43.1580,110.3150,86.1220,,,,
2014-03-31,2014-03-31 09:54:01.008000,-22.6680,1023.1670,1.1990,51.0540,43.8990,110.2930,87.0910,,,,
2014-04-01,2014-04-01 00:08:01.008000,-21.2400,1023.2130,1.2010,54.5590,42.5070,110.3080,86.1160,,,,
2014-04-02,2014-04-02 23:42:01.008000,-24.1240,1023.2590,1.2020,57.1250,41.7570,110.2990,85.7110,,,,
2014-04-03,2014-04-03 17:48:01.008000,25.3690,1023.2490,1.2020,55.3830,42.3870,110.2980,81.5110,,,,
2014-04-04,2014-04-04 14:12:01.008000,-22.0650,1023.2500,1.2000,56.6780,39.7950,110.3160,76.5980,,,,
2014-04-05,2014-04-05 13:06:01.008000,-24.4130,1023.2830,1.2000,58.4170,41.0460,110.3060,74.7840,,,,
2014-04-06,2014-04-06 14:28:01.008000,-27.8740,1023.3360,1.2020,61.7090,40.8520,110.3510,79.4490,,,,
2014-04-07,2014-04-07 15:20:01.008000,-24.6860,1023.3290,1.2040,60.8200,41.9420,110.3430,84.0560,,,,
2014-04-08,2014-04-08 18:44:01.008000,-25.4840,1023.3240,1.2030,60.6820,43.2770,110.3240,87.9390,,,,
2014-04-09,2014-04-09 14:30:01.008000,-19.5340,1023.3660,1.2000,63.2650,43.9750,110.3490,88.3950,,,,
2014-04-10,2014-04-10 00:48:01.008000,-18.9590,1023.3600,1.2010,64.4130,40.5190,110.3050,87.3750,,,,
2014-04-11,2014-04-11 12:22:01.008000,-19.3480,1023.3800,1.2020,66.2850,39.6560,110.2860,88.2000,,,,
2014-04-12,2014-04-12 23:59:01.008000,-19.2230,1023.3960,1.2010,67.2640,39.5820,110.2940,83.1390,,,,
2014-04-13,2014-04-13 12:22:01.008000,-31.6830,1023.3760,1.2030,67.8270,41.2160,110.3030,84.3010,,,,
2014-04-14,2014-04-14 13:00:01.008000,-26.5540,1023.3700,1.2000,68.6270,40.9480,110.3280,77.0920,,,,
2014-04-15,2014-04-15 00:02:01.008000,-17.9570,1023.3730,1.2030,69.9730,43.8330,110.3160,74.4000,,,,
2014-04-16,2014-04-16 03:02:01.008000,-19.5930,1023.4080,1.2020,72.8330,45.6150,110.3020,69.7640,,,,
2014-04-17,2014-04-17 23:58:01.008000,-20.7390,1023.4250,1.2000,73.8140,46.8610,110.3080,65.6370,,,,
2014-04-18,2014-04-18 00:00:01.008000,-19.5960,1023.3260,1.1960,69.0080,46.1640,110.3080,59.7960,,,,
2014-04-19,2014-04-19 05:34:01.008000,19.2130,1023.2970,1.1970,67.1840,45.7720,110.3330,59.3830,,,,
2014-04-20,2014-04-20 20:56:01.008000,17.1880,1023.3950,1.1970,71.7510,43.9680,110.3130,59.7180,,,,
2014-04-21,2014-04-21 16:50:01.008000,16.4760,1023.4930,1.1990,76.6830,42.5110,110.3310,59.2940,,,,
2014-04-22,2014-04-22 14:02:01.008000,-16.0420,1023.6980,1.2020,86.6760,46.0980,110.3230,57.0750,,,,
2014-04-23,2014-04-23 20:58:01.008000,15.1430,1023.9080,1.2020,96.8200,52.3860,110.2750,64.8710,,,,
2014-04-24,2014-04-24 02:50:01.008000,-19.6110,1024.0900,1.2040,106.6140,55.1640,110.2980,70.3520,,,,
2014-04-25,2014-04-25 05:06:01.008000,-23.2640,1023.9090,1.2020,92.0680,60.1110,110.3050,56.3130,,,,
2014-04-26,2014-04-26 17:28:01.008000,-22.8150,1023.6750,1.1990,80.5930,58.8500,110.3210,54.9860,,,,
2014-04-27,2014-04-27 16:38:01.008000,-17.4750,1023.5650,1.2030,76.0620,57.1920,110.2830,57.1970,,,,
2014-04-28,2014-04-28 15:04:01.008000,20.2430,1023.6620,1.2040,82.1170,54.7650,110.2680,61.4400,,,,
2014-04-29,2014-04-29 15:34:01.008000,32.0490,1023.8850,1.2050,94.3500,50.3140,110.2830,72.0190,,,,
2014-04-30,2014-04-30 10:44:01.008000,20.7740,1023.8780,1.2030,94.2350,51.2600,110.2990,71.8040,,,,
2014-05-01,2014-05-01 01:38:01.008000,16.7080,1023.8600,1.2040,93.7040,52.2140,110.3160,69.6020,,,,
2014-05-02,2014-05-02 14:28:01.008000,14.5280,1023.7870,1.2000,90.4110,51.4850,110.3110,67.5800,,,,
2014-05-03,2014-05-03 14:16:01.008000,-24.0440,1023.7010,1.2000,87.4060,51.1510,110.2820,62.5390,,,,
2014-05-04,2014-05-04 15:06:01.008000,-22.6950,1023.7270,1.2040,91.4610,49.9950,110.3040,63.9750,,,,
2014-05-05,2014-05-05 03:10:01.008000,-19.1330,1023.7650,1.2040,95.0880,44.6900,110.2670,61.7210,,,,
2014-05-06,2014-05-06 00:16:01.008000,-14.8510,1023.7580,1.2030,95.1120,44.1330,110.2860,64.6760,,,,
2014-05-07,2014-05-07 23:06:01.008000,18.2360,1023.7940,1.2030,96.8690,45.2840,110.2780,65.2150,,,,
2014-05-08,2014-05-08 14:06:01.008000,24.3030,1023.9080,1.2010,101.0620,51.1910,110.3090,66.3140,,,,
2014-05-09,2014-05-09 00:29:01.008000,18.3130,1023.8380,1.1990,95.9520,51.2010,110.2880,62.5250,,,,
2014-05-10,2014-05-10 00:26:01.008000,25.2330,1023.9100,1.2010,98.7780,48.4810,110.3200,60.5100,,,,
2014-05-11,2014-05-11 01:54:01.008000,27.7350,1023.9470,1.2020,100.6460,49.9080,110.3080,61.5420,,,,
2014-05-12,2014-05-12 01:20:01.008000,32.4820,1023.9320,1.2000,100.8580,53.7350,110.2650,62.6290,,,,
2014-05-13,2014-05-13 00:12:01.008000,-20.1320,1023.8820,1.2000,93.1380,56.3420,110.3110,53.4840,,,,
2014-05-14,2014-05-14 06:42:01.008000,20.8830,1023.8360,1.1960,90.3170,54.9200,110.3190,50.7580,,,,
2014-05-15,2014-05-15 00:22:01.008000,19.6860,1023.7970,1.1970,89.0340,55.6560,110.3470,50.9240,,,,
2014-05-16,2014-05-16 16:04:01.008000,-18.0250,1023.8170,1.1960,89.5310,56.2540,110.3440,53.6750,,,,
2014-05-17,2014-05-17 11:44:01.008000,-17.8730,1023.8670,1.1950,92.5370,53.3070,110.3040,50.6240,,,,
2014-05-18,2014-05-18 11:18:01.008000,18.7940,1023.9440,1.1960,94.6760,54.7710,110.3270,51.1900,,,,
2014-05-19,2014-05-19 00:10:01.008000,21.2500,1024.0610,1.1970,96.2870,53.5020,110.3150,38.9970,,,,
2014-05-20,2014-05-20 10:18:01.008000,-20.6440,1023.9770,1.1960,94.5770,50.7430,110.3550,41.3870,,,,
2014-05-21,2014-05-21 23:34:01.008000,-30.1270,1023.9000,1.1980,96.1170,49.8720,110.3210,50.4000,,,,
2014-05-22,2014-05-22 00:26:01.008000,-30.0210,1023.9970,1.2000,100.5190,48.1070,110.3020,46.2160,,,,
2014-05-23,2014-05-23 01:00:01.008000,35.7170,1024.1020,1.1970,104.9100,51.4210,110.3170,46.4570,,,,
2014-05-24,2014-05-24 07:14:01.008000,34.5450,1024.2020,1.2000,105.9180,51.1770,110.3210,37.1870,,,,
2014-05-25,2014-05-25 05:00:01.008000,36.0310,1024.2280,1.2010,104.5680,52.8780,110.3110,33.6990,,,,
2014-05-26,2014-05-26 01:46:01.008000,-26.9100,1024.1400,1.2000,101.6050,52.6490,110.3040,35.4930,,,,
2014-05-27,2014-05-27 14:22:01.008000,26.5210,1024.1350,1.2010,100.1760,51.8080,110.3350,33.8990,,,,
2014-05-28,2014-05-28 03:36:01.008000,29.8500,1024.1440,1.1970,101.0270,51.7330,110.3210,32.1200,,,,
2014-05-29,2014-05-29 15:46:01.008000,-17.6970,1024.1410,1.1990,103.5020,50.7500,110.3640,34.3450,,,,
2014-05-30,2014-05-30 17:58:01.008000,-22.8210,1024.1070,1.1990,105.5880,51.4710,110.3010,40.9520,,,,
2014-05-31,2014-05-31 20:42:01.008000,25.0440,1024.1570,1.1990,110.8740,52.0630,110.3390,46.1020,,,,
2014-06-01,2014-06-01 07:12:01.008000,22.9790,1024.2370,1.1990,115.2480,53.6060,110.3330,48.2170,,,,
2014-06-02,2014-06-02 10:00:01.008000,21.9530,1024.2740,1.1980,116.7480,55.8670,110.3090,48.8520,,,,
2014-06-03,2014-06-03 02:56:01.008000,24.4420,1024.2630,1.1980,112.7530,55.7560,110.2900,38.9130,,,,
2014-06-04,2014-06-04 02:42:01.008000,28.4400,1024.2490,1.1980,110.4140,59.3220,110.3250,35.9390,,,,
2014-06-05,2014-06-05 01:52:01.008000,23.1160,1024.3230,1.2000,120.5190,55.2410,110.3330,43.3020,,,,
2014-06-06,2014-06-06 13:54:01.008000,24.5570,1024.3740,1.1980,126.5730,50.5510,110.3080,44.3650,,,,
2014-06-07,2014-06-07 12:40:01.008000,37.8140,1024.4650,1.1980,134.0220,51.9650,110.2890,48.0780,,,,
2014-06-08,2014-06-08 02:38:01.008000,38.3740,1024.5580,1.1990,139.0450,55.1380,110.2820,50.3330,,,,
2014-06-09,2014-06-09 02:30:01.008000,36.8340,1024.5550,1.2000,142.9290,53.8540,110.3520,57.6950,,,,
2014-06-10,2014-06-10 03:40:01.008000,41.8710,1024.5800,1.1960,148.9510,54.2150,110.2640,68.1900,,,,
2014-06-11,2014-06-11 15:36:01.008000,26.1960,1024.6490,1.2000,155.6420,53.3970,110.3190,76.2580,,,,
2014-06-12,2014-06-12 08:44:01.008000,24.7580,1024.6860,1.1980,157.7460,54.5490,110.2700,78.9940,,,,
2014-06-13,2014-06-13 07:56:01.008000,34.9800,1024.7160,1.2010,160.4050,50.7090,110.3250,72.5650,,,,
2014-06-14,2014-06-14 19:13:01.008000,39.4800,1024.7830,1.2010,167.0550,47.7820,110.2900,78.3410,,,,
2014-06-15,2014-06-15 06:14:01.008000,41.1120,1024.8400,1.1990,172.5710,44.1120,110.3160,83.5270,,,,
2014-06-16,2014-06-16 08:56:01.008000,35.9470,1024.8840,1.2020,174.3930,43.2740,110.3020,82.5860,,,,
2014-06-17,2014-06-17 00:14:01.008000,26.2090,1024.9080,1.2000,174.7330,42.2340,110.2920,81.4550,,,,
2014-06-18,2014-06-18 07:58:01.008000,31.7100,1024.9350,1.2010,174.5330,42.3170,110.3020,80.5300,,,,
2014-06-19,2014-06-19 00:46:01.008000,37.5680,1024.9360,1.2010,172.3900,43.6760,110.3250,78.4400,,,,
2014-06-20,2014-06-20 15:28:01.008000,44.1210,1024.9440,1.2000,172.2650,43.6540,110.2940,80.6250,,,,
2014-06-21,2014-06-21 04:08:01.008000,-235.2870,1024.9520,1.2000,171.6350,39.0920,110.2890,77.6630,,,,
2014-06-22,2014-06-22 00:30:01.008000,27.8310,1024.9420,1.1990,171.3210,39.6190,110.3390,82.2520,,,,
2014-06-23,2014-06-23 22:24:01.008000,23.1340,1024.9620,1.2020,172.0160,40.2580,110.3040,85.1840,,,,
2014-06-24,2014-06-24 09:22:01.008000,31.3300,1024.9850,1.1990,173.1290,41.6690,110.3040,80.0100,,,,
2014-06-25,2014-06-25 09:10:01.008000,18.6810,1024.9940,1.1990,175.0430,46.5160,110.2920,75.4760,,,,
2014-06-26,2014-06-26 22:52:01.008000,17.0250,1024.9920,1.1970,175.2920,49.3930,110.2980,77.4600,,,,
2014-06-27,2014-06-27 11:54:01.008000,32.0570,1025.0410,1.1980,179.0850,52.7000,110.3160,89.6280,,,,
2014-06-28,2014-06-28 13:46:01.008000,-16.4350,1025.0690,1.2000,174.5500,57.0850,110.2940,74.6260,,,,
2014-06-29,2014-06-29 15:30:01.008000,-12.9760,1025.0600,1.1970,174.4950,56.0050,110.3180,73.4860,,,,
2014-06-30,2014-06-30 20:58:01.008000,-16.5400,1025.0850,1.1990,178.5970,53.6820,110.2830,75.3050,,,,
2014-07-01,2014-07-01 16:48:01.008000,34.2950,1025.1150,1.1980,181.9190,52.0860,110.3300,85.1370,,,,
2014-07-02,2014-07-02 17:28:01.008000,41.7970,1025.1750,1.2000,183.7090,52.2800,110.3050,79.8170,,,,
2014-07-03,2014-07-03 05:48:01.008000,27.7490,1025.1830,1.1970,182.7110,54.1380,110.3060,79.9240,,,,
2014-07-04,2014-07-04 07:56:01.008000,45.3790,1025.1610,1.2000,180.0860,54.0860,110.2950,78.6060,,,,
2014-07-05,2014-07-05 08:30:01.008000,44.4730,1025.1650,1.1980,180.1600,52.2240,110.3290,77.8040,,,,
2014-07-06,2014-07-06 19:42:01.008000,32.1540,1025.1870,1.2000,181.7420,48.0670,110.3040,76.6360,,,,
2014-07-07,2014-07-07 02:10:01.008000,-22.0530,1025.1860,1.1980,180.2140,47.0370,110.3210,70.3480,,,,
2014-07-08,2014-07-08 09:28:01.008000,26.6520,1025.1890,1.1990,179.8600,49.7900,110.2690,67.6510,,,,
2014-07-09,2014-07-09 13:12:01.008000,20.7860,1025.2080,1.2000,180.9800,50.4930,110.3350,72.3270,,,,
2014-07-10,2014-07-10 00:54:01.008000,26.3000,1025.2620,1.1990,184.2050,50.0990,110.2800,72.7640,,,,
2014-07-11,2014-07-11 02:56:01.008000,45.8130,1025.2930,1.2000,187.6170,50.9300,110.2970,87.3980,,,,
2014-07-12,2014-07-12 03:34:01.008000,37.5550,1025.2990,1.2010,187.8670,52.7750,110.3410,83.2670,,,,
2014-07-13,2014-07-13 02:31:01.008000,20.2930,1025.3060,1.2000,187.1590,54.6770,110.3020,86.1140,,,,
2014-07-14,2014-07-14 10:58:01.008000,17.2330,1025.3210,1.2000,185.1820,53.7350,110.2820,80.6010,,,,
2014-07-15,2014-07-15 04:56:01.008000,34.8470,1025.3390,1.1990,185.6590,53.0370,110.3080,80.5490,,,,
2014-07-16,2014-07-16 18:10:01.008000,38.9050,1025.3470,1.2030,186.8100,52.6410,110.3040,85.0250,,,,
2014-07-17,2014-07-17 07:08:01.008000,26.6810,1025.3620,1.2020,187.6350,51.3470,110.2910,82.2230,,,,
2014-07-18,2014-07-18 08:56:01.008000,40.1290,1025.3810,1.2010,187.9660,50.1890,110.3180,80.3760,,,,
2014-07-19,2014-07-19 19:02:01.008000,-15.9110,1025.3910,1.1980,187.6270,50.3300,110.2800,81.4790,,,,
2014-07-20,2014-07-20 10:44:01.008000,41.9620,1025.4130,1.2000,189.1900,50.0150,110.2870,87.0760,,,,
2014-07-21,2014-07-21 23:28:01.008000,29.4850,1025.4300,1.2000,191.0830,50.1170,110.3210,77.6910,,,,
2014-07-22,2014-07-22 02:26:01.008000,24.4680,1025.4560,1.2010,194.5590,53.6230,110.3330,81.2530,,,,
2014-07-23,2014-07-23 06:30:01.008000,21.5100,1025.4680,1.2000,195.2160,59.8410,110.3080,68.5260,,,,
2014-07-24,2014-07-24 19:00:01.008000,27.6860,1025.5140,1.1980,199.8140,58.7460,110.3090,73.1010,,,,
2014-07-25,2014-07-25 07:40:01.008000,19.2340,1025.5450,1.1980,198.6670,55.9690,110.3020,73.1130,,,,
2014-07-26,2014-07-26 10:20:01.008000,22.7010,1025.5500,1.1980,189.6510,52.1090,110.3440,64.1050,,,,
2014-07-27,2014-07-27 21:48:01.008000,20.6370,1025.5410,1.1980,184.7640,48.2700,110.3380,70.9180,,,,
2014-07-28,2014-07-28 23:54:01.008000,-11.0770,1025.5230,1.1970,180.7810,45.4220,110.3090,64.0090,,,,
2014-07-29,2014-07-29 00:44:01.008000,20.1900,1025.5170,1.1980,179.5670,43.2880,110.3200,63.8580,,,,
2014-07-30,2014-07-30 08:50:01.008000,38.4580,1025.5190,1.1990,180.3280,41.5890,110.3000,72.4570,,,,
2014-07-31,2014-07-31 08:14:01.008000,19.8850,1025.5070,1.1980,179.9680,41.8900,110.3380,78.7560,,,,
2014-08-01,2014-08-01 07:14:01.008000,33.9270,1025.5300,1.2030,181.0740,42.7450,110.3200,76.3110,,,,
2014-08-02,2014-08-02 09:26:01.008000,42.1270,1025.5870,1.1980,183.2410,44.0700,110.2970,70.6720,,,,
2014-08-03,2014-08-03 08:42:01.008000,68.1770,1025.6110,1.2000,186.3440,45.6680,110.3080,75.8820,,,,
2014-08-04,2014-08-04 22:48:01.008000,33.3960,1025.5990,1.1990,185.7290,45.7460,110.3290,64.9590,,,,
2014-08-05,2014-08-05 09:40:01.008000,33.3050,1025.5910,1.1990,186.7400,45.8640,110.3320,63.4480,,,,
2014-08-06,2014-08-06 11:56:01.008000,34.1040,1025.5870,1.1970,189.2600,49.1480,110.2710,63.9890,,,,
2014-08-07,2014-08-07 15:52:01.008000,23.6100,1025.5630,1.1980,187.3360,55.0400,110.3110,60.5250,,,,
2014-08-08,2014-08-08 19:10:01.008000,-16.8180,1025.5500,1.1990,185.2540,54.6490,110.2920,59.8100,,,,
2014-08-09,2014-08-09 15:12:01.008000,18.8930,1025.5290,1.1980,181.3280,53.0520,110.3180,55.4320,,,,
2014-08-10,2014-08-10 10:36:01.008000,16.6760,1025.5220,1.1980,180.2060,52.1200,110.3350,70.4040,,,,
2014-08-11,2014-08-11 18:56:01.008000,20.8300,1025.5090,1.1980,177.9130,52.2970,110.3010,64.9180,,,,
2014-08-12,2014-08-12 17:38:01.008000,22.4480,1025.5090,1.1980,177.6110,48.8820,110.3250,55.4650,,,,
2014-08-13,2014-08-13 09:04:01.008000,41.1300,1025.5020,1.1980,180.9210,48.6930,110.3320,64.0980,,,,
2014-08-14,2014-08-14 20:38:01.008000,48.4400,1025.5240,1.1980,184.8290,50.0320,110.2790,69.7210,,,,
